seed,bal_accuracy,f_meas,accuracy
42,0.5,0.8043478260869564,0.6727272727272727
42,0.5,0.8043478260869564,0.6727272727272727
42,0.5,0.8043478260869564,0.6727272727272727
42,0.5,0.8043478260869564,0.6727272727272727
42,0.5,0.8043478260869564,0.6727272727272727
42,0.5,0.8043478260869564,0.6727272727272727
